Id,SalePrice
1681,269356.08599999995
1682,303445.04399999994
1683,188030.716
1684,170401.20933333336
1685,173562.552
1686,167494.77699999997
1687,166585.111
1688,189463.78133333335
1689,190849.364
1690,183813.47485714286
1691,174066.497
1692,261888.47999999998
1693,169652.47300000003
1694,185657.53399999999
1695,170224.24200000003
1696,269724.012
1697,171853.53500000003
1698,346736.04799999984
1699,330891.0380000003
1700,243305.78600000002
1701,262473.23000000016
1702,255026.92400000012
1703,251521.53800000023
1704,297889.2779999998
1705,233943.13799999995
1706,440744.2159999998
1707,224859.4400000001
1708,224530.44200000004
1709,278808.1200000001
1710,228783.43999999997
1711,262958.26399999997
1712,235470.76800000004
1713,251621.98399999994
1714,222320.55
1715,202216.97966666668
1716,178915.92733333333
1717,166210.369
1718,140708.87133333334
1719,205358.73600000003
1720,250644.864
1721,168417.11800000002
1722,130685.59800000006
1723,156113.33399999994
1724,213413.9713333333
1725,229971.55199999985
1726,191175.77800000002
1727,171315.50266666664
1728,184794.99
1729,165383.74
1730,155768.97641904763
1731,121481.63000000006
1732,130489.69199999997
1733,125190.26200000005
1734,132101.92000000007
1735,132560.28999999995
1736,116985.80400000005
1737,367458.1579999998
1738,220023.9640000001
1739,266830.624
1740,200014.092
1741,183449.164
1742,174185.06600000002
1743,174490.504
1744,312420.0979999999
1745,241133.93933333328
1746,272861.91599999997
1747,221158.328
1748,214818.33399999997
1749,161489.6446666667
1750,155319.12020634915
1751,233645.75
1752,124155.6319999999
1753,137062.43879999997
1754,218738.01199999996
1755,166938.2855
1756,121210.41999999995
1757,118568.18239999996
1758,145472.79533333334
1759,167195.018
1760,158950.37066666668
1761,156865.45266666665
1762,169706.49000000002
1763,163743.71199999997
1764,118410.60533333334
1765,158471.24999999997
1766,164025.068
1767,183311.264
1768,141492.89833333337
1769,162343.17133333336
1770,139635.71999999997
1771,139913.80714285717
1772,140322.13340000005
1773,144081.4513333333
1774,129588.26600000006
1775,132456.77000000008
1776,117392.86066666667
1777,117849.03799999997
1778,128953.89430000003
1779,115262.79399999994
1780,176337.646
1781,131434.3693333333
1782,100283.2900000001
1783,128788.26599999995
1784,99607.86400000003
1785,115667.53199999989
1786,143201.898
1787,163315.05399999997
1788,61973.553999999946
1789,94314.21599999997
1790,91224.26600000008
1791,160758.09399999998
1792,154182.99314285713
1793,137533.718
1794,140390.816
1795,137072.58899999998
1796,120663.40999999995
1797,114203.25400000002
1798,125686.65200000009
1799,114346.74999999993
1800,125213.51199999999
1801,129747.30066666674
1802,144703.75866666672
1803,140983.54200000002
1804,141505.02000000005
1805,135849.50833333336
1806,112999.00800000006
1807,143996.85400000005
1808,120568.27899999992
1809,125054.9679999999
1810,146686.9906666667
1811,115344.03800000006
1812,114126.60199999998
1813,120445.78399999993
1814,99142.08600000004
1815,58595.67399999969
1816,101799.54200000007
1817,120550.93200000004
1818,134466.41400000005
1819,117477.06999999995
1820,80988.02599999991
1821,122122.80133333328
1822,144136.364
1823,67491.26199999986
1824,136064.33533333332
1825,139826.95600000006
1826,103444.998
1827,109992.74266666669
1828,140791.6286666668
1829,112793.45199999992
1830,136923.26400000002
1831,164905.90999999997
1832,109840.4980000001
1833,144754.4306666667
1834,129497.39999999994
1835,166516.504
1836,129699.76599999996
1837,105096.09600000002
1838,136017.44200000004
1839,89209.99600000001
1840,169059.58266666674
1841,149301.1033333333
1842,89222.42399999993
1843,145170.696
1844,135569.01199999996
1845,140202.64200000002
1846,149088.98583333328
1847,171494.227
1848,64242.61999999988
1849,116922.94800000009
1850,129301.52616666666
1851,148925.2586666667
1852,128082.01866666667
1853,135039.0116666667
1854,173644.48033333334
1855,144518.99599999998
1856,222074.242
1857,161391.82899999997
1858,148140.88327619064
1859,121957.77996666703
1860,157375.26799999998
1861,122038.8426333337
1862,270707.56999999995
1863,263332.91599999985
1864,263332.91599999985
1865,329922.2679999997
1866,330478.91399999976
1867,240531.76599999995
1868,304219.244
1869,195124.40700000006
1870,247476.07399999996
1871,250597.48000000013
1872,170832.1553333333
1873,231736.18799999997
1874,138808.45399999994
1875,201500.14800000007
1876,195844.52800000002
1877,208190.26200000005
1878,212818.93800000002
1879,134738.09400000004
1880,137607.07
1881,237560.13799999998
1882,259397.32
1883,198251.77000000005
1884,221409.28600000008
1885,260282.56599999993
1886,299718.12
1887,198633.88300000003
1888,278697.5219999999
1889,162795.85400000005
1890,138310.5894666667
1891,142769.72999999998
1892,113012.68200000003
1893,136035.31600000005
1894,129990.05499999995
1895,150027.1666666667
1896,121922.59533333333
1897,117760.68800000005
1898,106192.96200000003
1899,134830.30333333334
1900,153202.90200000003
1901,176615.446
1902,137178.19577777776
1903,222437.484
1904,142768.78799999994
1905,188335.132
1906,172597.392
1907,217413.412
1908,115448.16400000021
1909,133115.41199999995
1910,124328.38600000012
1911,191366.376
1912,272712.1640000001
1913,138412.60799999998
1914,72638.25199999998
1915,332142.8540000004
1916,75443.61199999986
1917,254159.07599999983
1918,138851.966
1919,158741.83000000002
1920,169763.23666666663
1921,404713.66800000006
1922,326870.70799999987
1923,202174.56399999998
1924,237748.56799999997
1925,230541.572
1926,378476.97800000006
1927,141021.1116666667
1928,161507.7941666667
1929,127358.78600000002
1930,127303.19999999995
1931,139533.57200000001
1932,137594.34599999996
1933,166308.84400000004
1934,185996.694
1935,175308.264
1936,189791.22866666663
1937,182007.778
1938,168283.86666666664
1939,248887.89
1940,197153.04700000002
1941,177834.66333333333
1942,192550.554
1943,193621.10800000004
1944,310335.7019999998
1945,364819.43800000014
1946,177627.02
1947,317070.2199999999
1948,184509.764
1949,239858.3180000001
1950,178722.832
1951,259267.86799999996
1952,240688.93799999997
1953,165295.49266666666
1954,210739.11057142855
1955,133328.5706666667
1956,277222.416
1957,176527.38466666665
1958,309897.33000000025
1959,136666.8405666667
1960,117233.17066666682
1961,120596.95400000007
1962,94972.89999999976
1963,105846.20133333326
1964,113891.57400000015
1965,148957.17199999996
1966,153669.9973333333
1967,296303.3559999998
1968,389843.84199999983
1969,373745.8459999998
1970,409365.15399999986
1971,419827.12399999984
1972,362663.27799999976
1973,265347.19
1974,312880.8280000002
1975,459359.5360000002
1976,277154.67399999977
1977,361944.7119999998
1978,352443.17400000006
1979,336346.8380000002
1980,195949.53200000004
1981,337804.9779999999
1982,233452.5239999999
1983,219400.9379999999
1984,169368.696
1985,204504.045
1986,211014.91800000003
1987,179198.4255
1988,179015.54
1989,187490.79200000002
1990,217658.68999999997
1991,217865.36
1992,215641.16000000003
1993,173352.117
1994,246462.0459999999
1995,184417.52785714285
1996,251357.01000000007
1997,321873.73600000015
1998,353232.28399999975
1999,253001.42199999996
2000,306840.7660000004
2001,267211.882
2002,238884.7
2003,252290.69600000005
2004,266117.1880000001
2005,229499.29800000004
2006,224263.71000000002
2007,247076.95400000009
2008,211983.07200000004
2009,194940.354
2010,191235.31800000003
2011,150607.41266666667
2012,179590.85333333333
2013,182317.444
2014,188919.324
2015,196324.61200000002
2016,194596.97999999998
2017,204698.69800000003
2018,124259.76400000005
2019,134157.93199999997
2020,118148.79066666664
2021,117015.48199999995
2022,180104.068
2023,147273.022
2024,230519.82000000004
2025,382563.11000000016
2026,185060.63733333335
2027,152384.3779999999
2028,153833.9139999999
2029,174391.56
2030,281288.6839999999
2031,264218.63199999975
2032,286254.2
2033,279499.2099999999
2034,163377.878
2035,207158.893
2036,185229.608
2037,195840.208
2038,338989.4500000001
2039,207969.4526666667
2040,379677.76800000016
2041,285233.0580000002
2042,206101.21400000004
2043,174362.23866666667
2044,183957.882
2045,231019.33599999998
2046,139074.46938095242
2047,148774.29000000004
2048,133513.43200000006
2049,131622.01566666664
2050,174348.07400000002
2051,106461.84799999995
2052,138025.04285714286
2053,144857.91333333333
2054,88262.292
2055,153677.95
2056,128722.86099999996
2057,127369.25066666669
2058,204185.348
2059,125244.50100000002
2060,158748.324
2061,168584.08000000002
2062,138036.83777777778
2063,111426.71866666667
2064,139424.27833333332
2065,120955.8120000001
2066,157810.85199999998
2067,128956.97400000005
2068,133307.75099999996
2069,84960.16399999992
2070,110461.49733333339
2071,97749.90866666677
2072,135991.68999999997
2073,136811.7520000001
2074,176715.7675
2075,146759.3915238095
2076,121747.3439999999
2077,150638.79047619054
2078,130798.18199999997
2079,128004.83973333333
2080,115893.15400000002
2081,122546.50200000001
2082,130752.82750000003
2083,143807.37800000008
2084,111787.67133333335
2085,133116.99850000005
2086,114807.36399999999
2087,121281.78799999991
2088,106116.0339999999
2089,91111.37980952369
2090,133011.48266666668
2091,128204.64599999998
2092,134593.68400000004
2093,138596.50400000007
2094,137870.85133333335
2095,149799.91000000003
2096,86623.76999999986
2097,99251.5019999999
2098,148269.606
2099,61189.12799999965
2100,115279.29080000003
2101,121386.88400000003
2102,142808.49200000003
2103,105560.11000000002
2104,137928.35600000003
2105,130747.938
2106,75077.06999999982
2107,234643.99199999988
2108,118086.62933333345
2109,115396.58866666676
2110,123240.33799999993
2111,152781.335
2112,137924.92466666666
2113,117437.46999999994
2114,108355.0239999999
2115,149570.54400000005
2116,111812.06400000003
2117,147622.02800000002
2118,117477.17800000004
2119,107579.81399999994
2120,111645.318
2121,98153.68600000002
2122,103640.04839999996
2123,88617.47000000002
2124,180651.95
2125,132767.14
2126,147848.19199999995
2127,150791.478
2128,126832.69199999998
2129,103347.79799999997
2130,145499.57399999996
2131,152865.09600000002
2132,114470.97600000004
2133,115930.38399999985
2134,119581.86013333338
2135,107896.858
2136,81373.66199999992
2137,120118.50666666665
2138,138489.69900000002
2139,150609.178
2140,137131.82000000004
2141,136718.43199999994
2142,139373.44919047615
2143,145581.8346666667
2144,114950.61149999984
2145,135543.74100000004
2146,151567.5366666667
2147,188734.1863809524
2148,127312.85199999998
2149,135160.50000000006
2150,235103.81800000003
2151,135274.618
2152,173641.24
2153,153949.816
2154,109439.00466666659
2155,128590.53600000002
2156,231128.35
2157,231031.25399999993
2158,239751.28999999992
2159,220204.442
2160,170533.296
2161,250844.54200000016
2162,459529.3939999998
2163,342992.87399999955
2164,256159.6019999999
2165,186255.72
2166,144430.16799999998
2167,202440.88800000006
2168,213183.15600000005
2169,192736.53000000003
2170,220698.14000000013
2171,145626.67816666668
2172,142365.86104761902
2173,170232.82
2174,239275.13800000004
2175,310441.5640000001
2176,321057.0399999997
2177,252410.3640000001
2178,224356.34799999994
2179,143910.40800000002
2180,201421.79971428573
2181,191414.2345
2182,227771.98799999995
2183,192969.09633333335
2184,141364.04285714286
2185,129706.77799999996
2186,143262.4280952381
2187,146708.41599999997
2188,152407.47999999998
2189,186697.932
2190,85349.77800000018
2191,89863.2220000002
2192,94743.07133333334
2193,98736.92400000007
2194,102719.04800000005
2195,114265.42400000003
2196,109873.99933333327
2197,112546.64399999994
2198,153321.47999999998
2199,157936.256
2200,136623.99800000002
2201,138226.42200000002
2202,190125.034
2203,171417.667
2204,193430.827
2205,121955.59000000011
2206,137349.56633333332
2207,250242.56199999998
2208,231759.26799999992
2209,203984.09200000006
2210,121640.90000000007
2211,115729.92399999994
2212,112808.86399999997
2213,102899.16533333335
2214,147662.838
2215,103698.33599999995
2216,146328.09999999998
2217,72883.03599999998
2218,97399.45799999993
2219,78881.11199999989
2220,84319.86799999993
2221,333298.1600000004
2222,247998.43600000002
2223,270777.1779999998
2224,215797.88100000005
2225,142559.84304761913
2226,190727.478
2227,200007.2526666667
2228,281323.372
2229,242457.386
2230,164560.78200000004
2231,215608.60199999998
2232,185674.292
2233,175784.479
2234,255995.72199999992
2235,203805.816
2236,282560.86
2237,355331.38199999987
2238,203211.16599999997
2239,127652.95066666671
2240,164730.12399999992
2241,154032.56899999996
2242,135260.17279999994
2243,144176.16600000008
2244,95678.71199999997
2245,93246.10199999991
2246,143648.2746666667
2247,103591.03600000011
2248,125350.70000000001
2249,127072.16000000009
2250,138259.5280000001
2251,119649.71000000005
2252,166483.538
2253,156409.136
2254,177911.564
2255,193092.364
2256,183875.808
2257,205938.61399999997
2258,174530.47133333335
2259,179115.78
2260,151376.57766666668
2261,196097.87800000006
2262,210022.63166666674
2263,327667.82599999965
2264,428497.434
2265,179814.90066666665
2266,290602.73799999995
2267,375823.1039999998
2268,369074.53600000025
2269,164914.7473333333
2270,182603.472
2271,245922.152
2272,199979.51
2273,166446.63199999998
2274,171906.31933333335
2275,169849.62666666665
2276,168055.03800000003
2277,202828.74000000005
2278,151913.63666666675
2279,122516.1293333333
2280,118056.16333333345
2281,168654.272
2282,171007.15199999997
2283,96589.36133333344
2284,108618.33000000023
2285,149300.354
2286,128437.53733333334
2287,334976.3079999997
2288,274771.83199999994
2289,390121.52799999947
2290,416401.34999999945
2291,314515.26999999984
2292,399185.52399999974
2293,446563.0339999999
2294,379160.706
2295,440948.2899999996
2296,292736.308
2297,307243.02200000023
2298,315767.46200000006
2299,381516.756
2300,319326.8200000002
2301,280466.48600000003
2302,229686.70799999998
2303,241657.38400000002
2304,244574.1420000001
2305,185742.33400000003
2306,186555.05800000002
2307,187615.29
2308,218892.84400000004
2309,283674.8759999998
2310,225641.2439999999
2311,194901.57200000001
2312,176602.32
2313,174418.272
2314,174673.88999999998
2315,172607.15466666667
2316,187383.424
2317,178808.22400000002
2318,173523.62266666666
2319,175530.061
2320,179421.73361666666
2321,251618.26999999981
2322,168888.12566666672
2323,180665.449
2324,168816.85700000002
2325,221261.56
2326,166705.69233333334
2327,213557.2853333333
2328,217900.0319999999
2329,183335.94400000002
2330,178605.208
2331,348451.56799999974
2332,391007.52000000025
2333,312819.67999999993
2334,258710.38000000012
2335,254762.32400000008
2336,336517.196
2337,203216.41799999998
2338,286025.2419999999
2339,232688.20599999995
2340,386570.31799999974
2341,226202.65600000002
2342,243394.57800000007
2343,223578.538
2344,234332.94400000002
2345,243494.41400000008
2346,222682.246
2347,199591.20550000004
2348,230359.8619999999
2349,165806.88566666667
2350,278797.69000000006
2351,257289.09400000016
2352,246280.27800000008
2353,220309.74999999994
2354,130574.7300000001
2355,159748.56183333337
2356,153189.97666666665
2357,198976.40533333336
2358,198559.97999999998
2359,130824.79599999994
2360,121217.18866666671
2361,139072.8673333333
2362,272837.8020000002
2363,140841.24066666665
2364,150729.27600000004
2365,220814.824
2366,195621.92450000005
2367,228253.80599999998
2368,205468.808
2369,226890.07
2370,173677.616
2371,171866.72199999998
2372,177322.986
2373,260764.75600000008
2374,300377.81
2375,245021.37000000014
2376,269819.2179999999
2377,361971.4399999998
2378,137363.45
2379,215823.21000000002
2380,143439.798
2381,162049.728
2382,187559.32400000002
2383,214103.54799999998
2384,243131.56200000003
2385,152713.20083333328
2386,142685.0733333333
2387,134894.54700000002
2388,101082.71166666661
2389,128177.668
2390,137527.51250000004
2391,133793.28000000003
2392,114097.99500000014
2393,160902.60899999997
2394,144783.3233333333
2395,184182.32
2396,149345.16999999993
2397,192651.264
2398,125029.97000000003
2399,61266.23399999975
2400,58685.90799999978
2401,115874.196
2402,137772.67280952388
2403,128736.25600000002
2404,142136.98000000004
2405,159693.96416666667
2406,137310.51499999996
2407,128922.92179999997
2408,136299.81799999997
2409,134570.58325396825
2410,160617.68
2411,123775.28000000009
2412,154784.00999999998
2413,138736.6911111111
2414,132435.7464761905
2415,128208.72499999998
2416,124905.57600000004
2417,132125.71200000003
2418,125576.04900000001
2419,130753.3793333333
2420,126434.91600000006
2421,149892.61800000002
2422,122962.33506666677
2423,127933.07200000001
2424,147128.90999999995
2425,170829.38
2426,127937.55999999991
2427,133440.95866666664
2428,167790.206
2429,117123.3426666667
2430,130922.10600000003
2431,116911.35
2432,134622.32596666669
2433,144428.24777777778
2434,145303.79047619048
2435,154608.15814285717
2436,105060.16100000008
2437,109717.49479999997
2438,121675.90199999991
2439,114244.04866666664
2440,123169.54999999997
2441,105912.75466666659
2442,104917.08600000005
2443,114378.57
2444,126395.89199999993
2445,88160.60400000006
2446,130606.0366666667
2447,230824.3319999999
2448,147124.40800000002
2449,113080.04800000011
2450,148576.36200000002
2451,129632.79599999997
2452,214889.94400000005
2453,98293.01733333338
2454,124861.016
2455,105201.75400000007
2456,137882.76600000003
2457,116800.88199999998
2458,110417.25600000007
2459,110726.57354285715
2460,136510.75399999996
2461,116014.692
2462,136217.45200000005
2463,116619.12599999997
2464,154089.656
2465,128583.36933333329
2466,117642.08599999994
2467,152163.73599999998
2468,91609.96800000004
2469,93069.56599999996
2470,180950.048
2471,194918.81799999997
2472,161499.642
2473,117026.11333333333
2474,105328.15400000013
2475,224811.63200000004
2476,108376.83400000008
2477,132266.76600000006
2478,159130.72
2479,116085.28033333336
2480,134925.038
2481,124912.76466666666
2482,134977.7
2483,119387.33333333331
2484,122038.74600000013
2485,124275.32999999999
2486,153623.83500000002
2487,180156.122
2488,151808.318
2489,148329.48200000005
2490,154044.17885714286
2491,90098.21933333331
2492,182929.694
2493,140216.3375
2494,174478.15600000002
2495,100993.04399999997
2496,217802.24200000003
2497,148134.18114285712
2498,116777.54599999987
2499,94553.99400000005
2500,130962.89533333335
2501,133048.38414285704
2502,145998.80400000003
2503,98966.56999999999
2504,193651.883
2505,214726.68399999992
2506,256771.744
2507,331591.3200000003
2508,255918.1659999999
2509,219605.04199999984
2510,230121.68999999997
2511,187148.43283333333
2512,214924.23533333343
2513,218751.73200000008
2514,237402.76399999997
2515,150271.07400000002
2516,157045.172
2517,133928.80399999995
2518,144784.91366666666
2519,226670.542
2520,207202.35400000005
2521,194441.73952380955
2522,221427.88
2523,134575.9480000001
2524,139395.83533333332
2525,142749.43400000007
2526,139861.90400000007
2527,118658.17000000004
2528,129055.04200000007
2529,132328.83500000002
2530,115818.45199999999
2531,241672.864
2532,229637.2099999999
2533,198542.70200000005
2534,238285.08199999997
2535,307709.4460000001
2536,237367.11399999988
2537,231950.61799999996
2538,186351.66216666668
2539,187594.2273333333
2540,176889.5565
2541,181082.6
2542,166146.19666666666
2543,132648.75100000008
2544,134562.94909523812
2545,131177.74083333334
2546,146340.55799999996
2547,139347.58800000005
2548,144993.16383333335
2549,153556.32599999997
2550,440546.2479999998
2551,142684.6959999999
2552,122565.25999999997
2553,88826.13800000015
2554,122536.63399999992
2555,109682.9159999999
2556,105932.48800000003
2557,117704.12000000004
2558,161477.71399999998
2559,157567.22366666666
2560,136277.38199999995
2561,141619.216
2562,157893.998
2563,164847.816
2564,178286.62
2565,129022.99600000004
2566,169147.63266666667
2567,137646.65385714284
2568,188915.68
2569,189459.202
2570,120985.47400000009
2571,179992.538
2572,191870.26900000003
2573,240138.96600000001
2574,307890.1340000002
2575,124604.13799999999
2576,130446.72
2577,151314.86200000008
2578,96143.97800000003
2579,80293.04799999997
2580,130172.10799999995
2581,136813.43979999993
2582,116862.628
2583,284759.166
2584,162997.73016666665
2585,176105.40866666666
2586,205712.51150000002
2587,205589.79900000003
2588,153505.1993333333
2589,145654.97200000004
2590,232290.224
2591,201167.71600000001
2592,232931.72200000007
2593,256825.30400000018
2594,176751.71633333334
2595,210063.7045
2596,338512.8439999998
2597,185618.96
2598,271126.752
2599,318484.88399999996
2600,157270.528
2601,134130.29533333328
2602,87032.38600000039
2603,92339.42999999993
2604,87383.20000000022
2605,85372.95000000045
2606,144729.85400000005
2607,172949.998
2608,202343.98799999998
2609,168555.3932
2610,117081.63199999997
2611,177044.84733333334
2612,155590.96166666658
2613,128082.9
2614,126690.72199999992
2615,150608.52833333335
2616,140742.09000000003
2617,162066.94799999997
2618,179414.276
2619,216230.85199999998
2620,188107.0
2621,184314.528
2622,188510.174
2623,248696.01199999993
2624,268240.7819999999
2625,338097.0899999999
2626,164940.37866666666
2627,188718.01000000004
2628,410560.65400000016
2629,528402.2180000003
2630,344024.6400000001
2631,450587.84400000056
2632,403419.8180000003
2633,318131.2420000002
2634,382012.91599999997
2635,150792.72800000006
2636,194872.378
2637,161035.454
2638,259400.72000000015
2639,182593.304
2640,153186.80166666664
2641,111327.30666666669
2642,162872.984
2643,107473.18600000028
2644,130785.68400000001
2645,98600.31600000008
2646,91735.16133333324
2647,98532.9660000001
2648,137750.35066666664
2649,140662.55400000003
2650,149650.06366666665
2651,147336.51199999987
2652,430364.0100000006
2653,253347.75600000017
2654,245705.05000000005
2655,363880.1759999996
2656,322852.01
2657,340574.64
2658,281273.94200000004
2659,297734.48600000015
2660,321176.99000000005
2661,338079.7899999998
2662,339114.39199999964
2663,278928.4660000001
2664,280126.5199999999
2665,314665.9959999999
2666,287586.30599999987
2667,168725.55999999994
2668,179824.74166666667
2669,177395.25583333333
2670,285888.674
2671,180371.74716666667
2672,182024.47833333333
2673,205075.28900000002
2674,204977.94399999996
2675,167521.81699999995
2676,189514.60333333336
2677,200777.668
2678,259931.00199999998
2679,277520.64400000015
2680,270783.65
2681,400661.776
2682,325209.59600000037
2683,500085.14800000086
2684,303905.63400000037
2685,341356.22800000024
2686,263220.338
2687,329995.70799999987
2688,232132.31000000003
2689,218051.744
2690,465882.67800000025
2691,194151.73333333334
2692,136104.08400000003
2693,193513.53800000003
2694,133025.39000000007
2695,193457.40233333333
2696,186591.24666666667
2697,194003.894
2698,202145.958
2699,181623.38466666668
2700,166605.20599999995
2701,149509.09199999998
2702,116590.2934
2703,132886.73439999996
2704,140837.8553333334
2705,127297.17999999998
2706,118537.84499999994
2707,121946.32500000007
2708,136434.3606666667
2709,112391.76999999999
2710,126813.85600000009
2711,280909.21800000005
2712,362080.07999999984
2713,178170.29333333333
2714,149429.3619999998
2715,172173.50799999997
2716,164550.66166666665
2717,185356.48799999998
2718,232102.892
2719,158906.24963333333
2720,163097.79000000004
2721,142487.3026666666
2722,154237.71399999998
2723,146302.764
2724,129480.80266666674
2725,137607.30466666666
2726,147112.50833333333
2727,162755.176
2728,161930.85
2729,155783.04399999997
2730,146050.18523809523
2731,120803.2919999999
2732,117610.41733333342
2733,157368.808
2734,148553.56399999998
2735,134131.87000000005
2736,141871.02133333337
2737,123559.95333333332
2738,128973.967
2739,158027.2615
2740,135433.74066666662
2741,148735.16128571428
2742,150980.459
2743,149744.11866666668
2744,146671.49999999994
2745,139975.38666666666
2746,132220.69846666668
2747,149590.10999999996
2748,124131.97039999993
2749,129741.01333333341
2750,136400.7264761905
2751,130637.3900000001
2752,226627.426
2753,155006.24350000004
2754,194538.17200000002
2755,125929.62506666662
2756,98936.20066666674
2757,75087.65266666647
2758,89992.83999999998
2759,153284.936
2760,135507.12066666665
2761,148715.26519047614
2762,148077.75766666664
2763,172210.31000000003
2764,165824.67066666667
2765,260329.23200000002
2766,143876.30647619057
2767,91196.69600000026
2768,125962.02500000001
2769,125012.60263333339
2770,153009.09266666672
2771,120038.91466666659
2772,124331.88799999992
2773,140711.578
2774,139634.76999999996
2775,135971.66399999996
2776,142378.84800000006
2777,147339.918
2778,127148.41599999982
2779,126009.10600000012
2780,110606.50933333326
2781,103941.894
2782,97788.7664000001
2783,107040.82600000002
2784,129178.96466666675
2785,143475.66866666672
2786,79285.14999999986
2787,120192.97180952382
2788,87021.84847619038
2789,203238.68799999997
2790,94156.26999999997
2791,118292.22800000009
2792,81194.13799999996
2793,153515.31799999997
2794,102443.63666666677
2795,115799.00799999996
2796,100824.30466666674
2797,175844.814
2798,116119.47600000002
2799,119260.71199999991
2800,76158.2579999998
2801,113610.57733333341
2802,139743.496
2803,143696.70999999996
2804,145329.33400000003
